     1 9.479219E-16 4.369276E-06 4.607547E-02 0.000000E+00
     2 9.060469E-16 3.707738E-06 4.215937E-02 0.000000E+00
     3 4.372031E-16 3.654174E-06 5.252823E-02 0.000000E+00
     4 3.031562E-16 3.387844E-06 5.188249E-02 0.000000E+00
     5 4.410781E-16 3.189962E-06 4.856707E-02 0.000000E+00
     6 2.152031E-16 3.171540E-06 5.739347E-02 0.000000E+00
     7 2.190937E-16 3.142734E-06 4.758653E-02 0.000000E+00
     8 6.517187E-17 2.889842E-06 4.492269E-02 0.000000E+00
     9 1.660781E-16 2.910769E-06 5.741162E-02 0.000000E+00
    10 3.341875E-16 2.804917E-06 4.458721E-02 0.000000E+00
    11 2.078437E-16 2.793324E-06 5.598607E-02 0.000000E+00
    12 1.706562E-16 2.680277E-06 4.722223E-02 0.000000E+00
    13 1.799687E-16 2.650917E-06 5.590499E-02 0.000000E+00
    14 3.111719E-16 2.634828E-06 5.104429E-02 0.000000E+00
    15 6.387500E-17 2.493303E-06 5.484566E-02 0.000000E+00
    16 1.390625E-16 2.430054E-06 5.712449E-02 0.000000E+00
    17 5.645312E-17 2.427415E-06 5.953966E-02 0.000000E+00
    18 7.387500E-17 2.384737E-06 5.707515E-02 0.000000E+00
    19 8.654687E-17 2.349757E-06 5.585773E-02 0.000000E+00
    20 5.942187E-17 2.103258E-06 5.851989E-02 0.000000E+00
    21 3.779687E-17 2.023378E-06 6.087762E-02 0.000000E+00
    22 4.942187E-17 1.926193E-06 5.579425E-02 0.000000E+00
    23 1.348437E-17 1.732977E-06 5.587934E-02 0.000000E+00
    24 2.248437E-17 1.578614E-06 4.581765E-02 0.000000E+00
    25 2.626562E-17 1.570192E-06 4.545901E-02 0.000000E+00
    26 2.656250E-17 1.658331E-06 5.285170E-02 0.000000E+00
    27 7.953125E-18 1.533695E-06 4.191119E-02 0.000000E+00
    28 3.235937E-17 1.493136E-06 5.388715E-02 0.000000E+00
    29 2.225000E-17 1.464325E-06 4.448649E-02 0.000000E+00
    30 1.715625E-17 1.349221E-06 4.879053E-02 0.000000E+00
    31 1.676562E-17 1.450489E-06 5.673349E-02 0.000000E+00
    32 9.687500E-18 1.432921E-06 4.746035E-02 0.000000E+00
    33 1.209375E-17 1.425536E-06 5.074446E-02 0.000000E+00
    34 2.326562E-17 1.335225E-06 4.787186E-02 0.000000E+00
    35 6.578125E-18 1.299162E-06 4.238270E-02 0.000000E+00
    36 1.379687E-17 1.266201E-06 5.187852E-02 0.000000E+00
    37 1.634375E-17 1.325525E-06 4.603280E-02 0.000000E+00
    38 4.656250E-18 1.264904E-06 5.797672E-02 0.000000E+00
    39 4.078125E-18 1.260067E-06 4.831558E-02 0.000000E+00
    40 3.640625E-18 1.083566E-06 3.116032E-02 0.000000E+00
