    72
     1     -1     18 2.360883E-06 3.162421E-02 7.525000E-07
     2     -1     26 1.565018E-06 3.170592E-02 7.525000E-07
     3     -1     19 2.150235E-06 2.623268E-02 1.252525E-06
     4     -1      5 1.565022E-06 3.170606E-02 1.036812E-05
     5     -1     27 1.508360E-06 2.945177E-02 7.525000E-07
     6     -1     40 1.206375E-06 1.748157E-02 1.885584E-06
     7     18     26 7.428405E-07 1.958010E-02 1.134973E-05
     8     11     40 9.671174E-07 3.753670E-02 1.255103E-05
     9      5     27 5.441031E-07 1.723169E-02 1.125074E-05
    10     13     19 1.126459E-06 3.032243E-02 8.332184E-06
    11     13     26 6.791461E-07 1.811447E-02 9.660722E-06
    12     12     18 4.883594E-07 1.589967E-02 1.026621E-05
    13      5     35 1.087313E-06 3.236801E-02 1.292775E-05
    14      5     13 1.583121E-06 3.193957E-02 1.603116E-05
    15      8     13 2.234044E-06 4.036798E-02 6.936514E-06
    16      9     12 1.697226E-06 3.017736E-02 1.452249E-05
    17      9     11 1.453539E-06 2.950871E-02 1.179073E-05
    18      8     12 2.411706E-06 4.873883E-02 1.003572E-05
    19      5      8 1.256625E-06 3.011996E-02 2.185660E-05
    20      5     36 1.045279E-06 2.856709E-02 1.169755E-05
    21      9     10 1.080907E-06 2.667524E-02 1.706398E-05
    22     36     41 4.884337E-07 1.578411E-02 8.522236E-06
    23      9     28 1.277488E-06 2.565923E-02 1.201431E-05
    24      5      7 1.124915E-06 3.033152E-02 2.743219E-05
    25      2     28 1.287314E-06 3.730742E-02 9.650294E-06
    26     14     41 8.531764E-07 3.834593E-02 6.018927E-06
    27     10     16 1.429532E-06 3.662294E-02 1.198518E-05
    28     14     23 1.921368E-06 3.977308E-02 9.365412E-06
    29      2     10 1.312470E-06 3.086999E-02 1.311569E-05
    30      7     23 1.371250E-06 2.977457E-02 1.164858E-05
    31      2     24 1.286401E-06 3.082104E-02 1.595871E-05
    32     17     24 9.953393E-07 2.867135E-02 9.191426E-06
    33      7     16 1.859969E-06 4.073280E-02 8.959325E-06
    34      2     16 1.329769E-06 3.089115E-02 1.878758E-05
    35     23     38 1.021338E-06 2.576205E-02 7.775907E-06
    36      2     17 1.438472E-06 3.431405E-02 1.391544E-05
    37     14     34 9.901421E-07 2.568580E-02 1.037651E-05
    38     16     21 6.548617E-07 3.419867E-02 1.143773E-05
    39      2     22 1.241517E-06 3.057645E-02 1.823240E-05
    40      1      2 9.901423E-07 2.565722E-02 1.818628E-05
    41      6     38 1.082336E-06 2.732611E-02 1.190705E-05
    42      6      7 1.277898E-06 3.010531E-02 2.027055E-05
    43     21     22 1.371250E-06 3.092153E-02 1.206721E-05
    44      3      7 1.111789E-06 3.095209E-02 1.843543E-05
    45      1     17 5.125013E-07 1.582082E-02 2.174017E-05
    46      3     21 1.335130E-06 3.138625E-02 1.421290E-05
    47      4     21 1.583517E-06 3.352430E-02 8.941972E-06
    48      1     22 1.444194E-06 2.881817E-02 1.083295E-05
    49      4     22 1.287654E-06 3.322896E-02 1.029096E-05
    50      3      6 1.487625E-06 2.007359E-02 1.237872E-05
    51      3      4 3.164427E-06 5.666779E-02 9.304036E-06
    52      1     25 1.293012E-06 3.215648E-02 1.672618E-05
    53      1      4 1.429437E-06 3.091420E-02 1.990392E-05
    54      6     33 9.757208E-07 2.933680E-02 1.441185E-05
    55      6     20 5.633597E-07 2.070880E-02 1.513659E-05
    56      4     37 4.883606E-07 1.589967E-02 1.470437E-05
    57      1     32 8.061137E-07 3.042800E-02 1.351855E-05
    58      3     31 7.634662E-07 2.955102E-02 1.131375E-05
    59      3     20 5.641293E-07 2.322173E-02 1.624443E-05
    60     15     25 6.406766E-07 3.672858E-02 1.063905E-05
    61     29     33 5.943778E-07 2.538583E-02 5.634807E-06
    62     30     37 6.541359E-07 2.260363E-02 5.732315E-06
    63      0     15 2.674206E-06 3.557898E-02 7.525000E-07
    64      0     30 1.443875E-06 3.021412E-02 7.525000E-07
    65      0     20 2.162436E-06 3.406920E-02 7.525000E-07
    66      0     29 1.565000E-06 3.170518E-02 7.525001E-07
    67      0     32 1.206375E-06 2.772077E-02 2.268885E-06
    68      0     37 1.206375E-06 2.772077E-02 7.525000E-07
    69      0     31 1.090028E-06 2.625769E-02 1.430672E-06
    70      0     39 1.248283E-07 3.112611E-02 3.334630E-06
    71     37     39 4.883615E-07 1.586460E-02 9.556524E-06
    72     31     39 7.376249E-07 2.686662E-02 6.217406E-06
