     1     -1     18 2.500000E-07 8.542504E-08 4.170750E-07 6.384375E-17 0.000000E+00
     2     -1     26 2.500000E-07 3.350000E-07 1.675000E-07 2.085937E-17 0.000000E+00
     3     -1     19 2.500000E-07 7.554419E-07 2.470833E-07 3.584375E-17 0.000000E+00
     4     -1      5 2.500000E-07 6.862888E-06 3.255229E-06 1.118750E-16 0.000000E+00
     5     -1     27 2.500000E-07 3.350000E-07 1.675000E-07 1.207812E-17 0.000000E+00
     6     -1     40 2.500000E-07 1.179591E-06 4.559927E-07 2.432812E-17 0.000000E+00
     7     18     26 5.207636E-06 2.396685E-06 3.745412E-06 1.565625E-17 0.000000E+00
     8     11     40 5.591630E-06 2.817559E-06 4.141839E-06 4.353125E-17 0.000000E+00
     9      5     27 6.020456E-06 1.517538E-06 3.712744E-06 2.251562E-17 0.000000E+00
    10     13     19 3.359761E-06 2.222802E-06 2.749621E-06 3.435938E-17 0.000000E+00
    11     13     26 4.393893E-06 2.078791E-06 3.188038E-06 1.646875E-17 0.000000E+00
    12     12     18 3.902541E-06 2.975820E-06 3.387850E-06 2.309375E-17 0.000000E+00
    13      5     35 6.426219E-06 2.235371E-06 4.266156E-06 7.384375E-17 0.000000E+00
    14      5     13 7.153603E-06 3.587277E-06 5.290284E-06 1.596719E-16 0.000000E+00
    15      8     13 2.695494E-06 1.951970E-06 2.289050E-06 1.807656E-16 0.000000E+00
    16      9     12 3.316646E-06 6.413425E-06 4.792423E-06 2.044844E-16 0.000000E+00
    17      9     11 4.149166E-06 3.750621E-06 3.890940E-06 1.481406E-16 0.000000E+00
    18      8     12 3.773936E-06 2.949996E-06 3.311787E-06 2.499531E-16 0.000000E+00
    19      5      8 7.186818E-06 7.457102E-06 7.212677E-06 1.194062E-16 0.000000E+00
    20      5     36 6.210965E-06 1.626395E-06 3.860192E-06 7.301563E-17 0.000000E+00
    21      9     10 6.748384E-06 4.684486E-06 5.631115E-06 8.170312E-17 0.000000E+00
    22     36     41 3.510475E-06 2.199423E-06 2.812338E-06 1.173437E-17 0.000000E+00
    23      9     28 5.237109E-06 2.812478E-06 3.964722E-06 1.067656E-16 0.000000E+00
