     1 3.708437E-16 3.879205E-06 3.226072E-02 0.000000E+00
     2 2.914375E-16 3.342743E-06 3.188365E-02 0.000000E+00
     3 3.978594E-16 3.285852E-06 2.123501E-02 0.000000E+00
     4 2.194844E-16 3.082551E-06 3.301240E-02 0.000000E+00
     5 2.851406E-16 2.995538E-06 2.899505E-02 0.000000E+00
     6 3.248281E-16 3.103115E-06 3.098270E-02 0.000000E+00
     7 4.466562E-16 2.914993E-06 2.848553E-02 0.000000E+00
     8 2.110156E-16 2.835381E-06 2.768891E-02 0.000000E+00
     9 1.876719E-16 2.802081E-06 3.355782E-02 0.000000E+00
    10 2.556719E-16 2.645198E-06 3.094757E-02 0.000000E+00
    11 1.111875E-16 2.511529E-06 3.267615E-02 0.000000E+00
    12 2.554688E-16 2.383902E-06 2.502634E-02 0.000000E+00
    13 1.302031E-16 2.502365E-06 3.634643E-02 0.000000E+00
    14 2.477344E-16 2.465489E-06 2.694634E-02 0.000000E+00
    15 1.940469E-16 2.302603E-06 3.265481E-02 0.000000E+00
    16 4.643750E-17 2.271998E-06 1.690266E-02 0.000000E+00
    17 1.652031E-16 2.301544E-06 2.879773E-02 0.000000E+00
    18 8.521875E-17 2.170180E-06 3.292264E-02 0.000000E+00
    19 2.798437E-17 2.155743E-06 3.600761E-02 0.000000E+00
    20 8.509375E-17 2.110351E-06 3.333450E-02 0.000000E+00
    21 1.369531E-16 2.133061E-06 3.064504E-02 0.000000E+00
    22 3.170312E-17 2.035738E-06 3.456181E-02 0.000000E+00
    23 7.837500E-17 1.954159E-06 3.276397E-02 0.000000E+00
    24 9.484375E-17 2.014262E-06 2.971405E-02 0.000000E+00
    25 2.178125E-17 1.802581E-06 3.318003E-02 0.000000E+00
    26 2.478125E-17 1.967079E-06 3.001073E-02 0.000000E+00
    27 9.368750E-17 2.073188E-06 3.305327E-02 0.000000E+00
    28 7.531250E-17 1.792922E-06 2.987317E-02 0.000000E+00
    29 1.950000E-17 1.749431E-06 2.446305E-02 0.000000E+00
    30 1.950000E-17 1.732683E-06 2.707373E-02 0.000000E+00
    31 2.467187E-17 1.683659E-06 2.913509E-02 0.000000E+00
    32 6.776562E-17 1.804453E-06 2.890821E-02 0.000000E+00
    33 3.498437E-17 1.793858E-06 2.870163E-02 0.000000E+00
    34 3.162500E-17 1.540546E-06 2.841631E-02 0.000000E+00
    35 6.204687E-17 1.487625E-06 3.335460E-02 0.000000E+00
    36 3.276562E-17 1.501132E-06 2.928284E-02 0.000000E+00
    37 4.907812E-17 1.530984E-06 2.849552E-02 0.000000E+00
    38 3.639062E-17 1.493768E-06 2.869816E-02 0.000000E+00
    39 3.646875E-17 1.401839E-06 3.170670E-02 0.000000E+00
    40 6.265625E-17 1.500654E-06 1.676493E-02 0.000000E+00
    41 3.315625E-17 1.335155E-06 2.738030E-02 0.000000E+00
    42 4.403125E-17 1.445363E-06 2.481925E-02 0.000000E+00
    43 3.621875E-17 1.286031E-06 3.008817E-02 0.000000E+00
    44 5.090625E-17 1.290038E-06 2.533476E-02 0.000000E+00
    45 6.359375E-18 7.376249E-07 2.576960E-02 0.000000E+00
    46 2.031250E-18 5.639574E-07 2.902496E-02 0.000000E+00
    47 1.984375E-18 5.639574E-07 2.577123E-02 0.000000E+00
    48 3.484375E-18 5.950659E-07 2.042188E-02 0.000000E+00
    49 4.468750E-18 5.950659E-07 1.888504E-02 0.000000E+00
    50 7.828125E-18 5.634320E-07 2.625177E-02 0.000000E+00
    51 6.796875E-18 6.070297E-07 2.152959E-02 0.000000E+00
    52 8.000000E-18 6.070795E-07 1.755325E-02 0.000000E+00
    53 8.734375E-18 6.947325E-07 2.005432E-02 0.000000E+00
