     1     -1     50 2.500000E-07 5.880267E-07 1.646251E-07 6.406250E-18 0.000000E+00
     2     -1     34 2.500000E-07 5.517352E-07 1.467502E-07 1.676562E-17 0.000000E+00
     3     -1     30 2.500000E-07 4.488158E-07 9.605851E-08 2.651562E-17 0.000000E+00
     4     -1     20 2.500000E-07 7.554586E-07 2.470915E-07 1.853125E-17 0.000000E+00
     5     -1     31 2.500000E-07 2.529472E-07 2.495528E-07 2.367187E-17 0.000000E+00
     6     -1     40 2.500000E-07 8.482101E-07 2.927751E-07 1.496875E-17 0.000000E+00
     7     -1      6 2.500000E-07 6.043823E-06 2.851808E-06 6.637500E-17 0.000000E+00
     8      6     50 5.922421E-06 9.219816E-07 3.371123E-06 1.237500E-17 0.000000E+00
     9     30     34 1.765086E-06 1.556022E-06 1.635769E-06 1.251562E-17 0.000000E+00
    10     13     20 2.214028E-06 1.103693E-06 1.634101E-06 7.065625E-17 0.000000E+00
    11     50     51 2.317340E-06 1.232980E-06 1.748665E-06 6.484375E-18 0.000000E+00
    12      5     40 3.354141E-06 1.617551E-06 2.448744E-06 1.307812E-17 0.000000E+00
    13     13     31 4.414336E-06 2.386782E-06 3.349804E-06 2.598437E-17 0.000000E+00
    14     22     30 3.218479E-06 2.376883E-06 2.755925E-06 3.125000E-17 0.000000E+00
    15      5     18 3.186616E-06 1.910152E-06 2.510349E-06 1.055000E-16 0.000000E+00
    16      6     51 2.452991E-06 1.783268E-06 2.086516E-06 5.476562E-17 0.000000E+00
    17      5     33 3.279273E-06 1.900915E-06 2.551436E-06 9.568750E-17 0.000000E+00
    18      6     22 5.083088E-06 3.473120E-06 4.214251E-06 1.221875E-16 0.000000E+00
    19     11     18 3.623705E-06 2.417599E-06 2.975568E-06 1.175937E-16 0.000000E+00
    20     10     13 3.003841E-06 3.293654E-06 3.101752E-06 1.438125E-16 0.000000E+00
    21     11     13 5.519727E-06 4.583701E-06 4.976315E-06 4.221875E-17 0.000000E+00
    22     10     22 2.996529E-06 3.522712E-06 3.210969E-06 8.990625E-17 0.000000E+00
    23     33     38 3.461680E-06 3.122961E-06 3.243181E-06 1.667187E-17 0.000000E+00
    24     11     17 4.480379E-06 2.042488E-06 3.212755E-06 1.594219E-16 0.000000E+00
    25      5     38 5.641385E-06 1.996612E-06 3.761999E-06 8.739062E-17 0.000000E+00
    26     22     36 3.958234E-06 2.460586E-06 3.161508E-06 2.509375E-17 0.000000E+00
    27     11     29 2.707347E-06 1.632383E-06 2.137479E-06 2.560937E-17 0.000000E+00
    28      6     36 6.052654E-06 2.526443E-06 4.225525E-06 4.926562E-17 0.000000E+00
    29     10     17 3.397850E-06 3.604503E-06 3.448920E-06 3.939062E-17 0.000000E+00
    30     10     46 3.517379E-06 1.843108E-06 2.640240E-06 3.782812E-17 0.000000E+00
    31     36     37 2.215654E-06 2.343859E-06 2.245730E-06 4.851562E-17 0.000000E+00
    32      6     19 7.488478E-06 4.534154E-06 5.921595E-06 3.457812E-17 0.000000E+00
    33      7     38 4.789126E-06 3.662954E-06 4.162965E-06 2.003125E-17 0.000000E+00
    34     17     24 5.184968E-06 3.094307E-06 4.077852E-06 2.304687E-17 0.000000E+00
    35      1     46 6.287555E-06 2.165231E-06 4.163313E-06 2.376562E-17 0.000000E+00
    36      7      8 4.909489E-06 3.853937E-06 4.316314E-06 7.364062E-17 0.000000E+00
    37      1     37 4.287580E-06 2.492866E-06 3.339623E-06 8.653125E-17 0.000000E+00
    38      8     24 3.976734E-06 4.270978E-06 4.062306E-06 5.332812E-17 0.000000E+00
    39      1     19 4.805898E-06 2.847441E-06 3.769555E-06 1.325625E-16 0.000000E+00
