    85
     1     -1     50 1.040366E-06 2.164722E-02 1.002652E-06
     2     -1     34 1.327500E-06 2.900833E-02 9.484854E-07
     3     -1     30 1.681375E-06 3.659575E-02 7.948743E-07
     4     -1     20 2.156225E-06 3.668091E-02 1.252550E-06
     5     -1     31 1.681375E-06 3.306458E-02 7.525000E-07
     6     -1     40 1.443875E-06 3.431728E-02 1.390985E-06
     7     -1      6 1.090034E-06 2.625799E-02 9.145631E-06
     8      6     50 4.645597E-07 1.991696E-02 1.021553E-05
     9     30     34 7.382261E-07 2.686459E-02 4.956877E-06
    10     13     20 1.565518E-06 3.619470E-02 4.951823E-06
    11     50     51 5.722674E-07 2.407830E-02 5.298985E-06
    12      5     40 4.300674E-07 1.260787E-02 7.420436E-06
    13     13     31 8.000085E-07 3.894400E-02 1.015092E-05
    14     22     30 8.366957E-07 2.747618E-02 8.351287E-06
    15      5     18 1.565583E-06 3.414905E-02 7.607117E-06
    16      6     51 8.920414E-07 2.571120E-02 6.322775E-06
    17      5     33 1.335131E-06 3.145643E-02 7.731625E-06
    18      6     22 1.259168E-06 3.006594E-02 1.277046E-05
    19     11     18 1.627493E-06 3.485624E-02 9.016872E-06
    20     10     13 1.857512E-06 3.735459E-02 9.399248E-06
    21     11     13 7.018002E-07 1.763605E-02 1.507974E-05
    22     10     22 1.371250E-06 3.082659E-02 9.730210E-06
    23     33     38 5.048074E-07 1.533758E-02 9.827822E-06
    24     11     17 1.819810E-06 3.840122E-02 9.735622E-06
    25      5     38 1.267016E-06 2.800655E-02 1.140000E-05
    26     22     36 6.473646E-07 1.891449E-02 9.580328E-06
    27     11     29 6.892027E-07 2.556707E-02 6.477209E-06
    28      6     36 7.436292E-07 2.676358E-02 1.280462E-05
    29     10     17 7.880554E-07 2.433430E-02 1.045127E-05
    30     10     46 9.809482E-07 2.964041E-02 8.000726E-06
    31     36     37 1.134825E-06 3.003749E-02 6.805244E-06
    32      6     19 4.886903E-07 2.429230E-02 1.794423E-05
    33      7     38 4.970751E-07 1.415330E-02 1.261504E-05
    34     17     24 5.820721E-07 2.788509E-02 1.235713E-05
    35      1     46 4.881422E-07 1.589962E-02 1.261610E-05
    36      7      8 1.064208E-06 2.766301E-02 1.307974E-05
    37      1     37 1.197753E-06 3.324246E-02 1.012007E-05
    38      8     24 8.694128E-07 2.707717E-02 1.231002E-05
    39      1     19 1.280789E-06 3.004462E-02 1.142289E-05
    40      4      7 2.342738E-06 4.525629E-02 9.044432E-06
    41      9     24 9.676757E-07 4.356502E-02 7.015043E-06
    42     19     23 1.021333E-06 2.452062E-02 1.067351E-05
    43      8     26 1.470269E-06 3.769770E-02 8.713568E-06
    44      4     43 1.288086E-06 3.178772E-02 9.680217E-06
    45      1      2 1.080528E-06 2.720953E-02 1.656185E-05
    46      4     26 8.958989E-07 2.958155E-02 8.121125E-06
    47      2      9 1.305506E-06 3.280556E-02 1.465746E-05
    48      9     26 6.550326E-07 2.273639E-02 1.013185E-05
    49      1     39 9.948815E-07 2.901650E-02 9.607184E-06
    50      9     32 9.686834E-07 2.580478E-02 7.384277E-06
    51     23     28 8.767695E-07 2.326723E-02 9.517562E-06
    52      2     39 4.929084E-07 2.599579E-02 1.038307E-05
    53     15     43 5.638834E-07 2.432709E-02 1.562769E-05
    54      2     16 1.191268E-06 2.823915E-02 1.143957E-05
    55      2      3 1.458624E-06 2.005260E-02 1.405640E-05
    56      3     32 1.287674E-06 3.456186E-02 1.284728E-05
    57     16     28 1.250341E-06 2.686673E-02 9.305051E-06
    58     12     47 5.511003E-07 1.922291E-02 1.408434E-05
    59     27     28 6.474332E-07 2.309753E-02 9.625923E-06
    60     15     53 4.967665E-07 1.601389E-02 8.651906E-06
    61     12     15 8.767653E-07 2.448008E-02 1.472599E-05
    62     16     54 5.641106E-07 2.179774E-02 9.497736E-06
    63     16     35 8.350464E-07 2.967276E-02 1.139444E-05
    64     15     48 9.031699E-07 2.575366E-02 1.063610E-05
    65      3     41 1.151991E-06 2.922376E-02 1.253005E-05
    66     55     56 4.945788E-07 1.767033E-02 3.358406E-06
    67     35     45 4.887698E-07 2.446469E-02 5.700558E-06
    68     44     55 4.880865E-07 4.943335E-02 6.632609E-06
    69     12     52 5.986577E-07 2.029176E-02 7.123089E-06
    70     44     56 5.122511E-07 2.906773E-02 5.481492E-06
    71     21     48 4.890308E-07 1.534787E-02 5.701382E-06
    72     25     27 5.497056E-07 2.380073E-02 1.158086E-05
    73     14     35 5.628477E-07 2.281983E-02 9.525428E-06
    74     41     49 5.948461E-07 2.182401E-02 3.984354E-06
    75     41     42 5.071541E-07 2.891477E-02 5.378595E-06
    76      0     25 1.967079E-06 3.762127E-02 7.525000E-07
    77      0     14 2.423884E-06 3.184398E-02 7.525000E-07
    78      0     42 1.364961E-06 2.231278E-02 7.525001E-07
    79      0     21 2.156375E-06 4.217644E-02 8.985056E-07
    80      0     45 1.126095E-06 2.415411E-02 4.118812E-06
    81      0     44 1.090000E-06 2.625637E-02 1.418127E-06
    82      0     49 9.688749E-07 2.470312E-02 7.525000E-07
    83     44     45 5.576639E-07 2.238742E-02 7.429854E-06
    84     12     41 1.029346E-06 3.097614E-02 8.815892E-06
    85      5     29 5.621359E-07 1.923865E-02 1.400421E-05
