    76
     1     -1     11 2.146213E-06 3.887114E-02 7.525000E-07
     2     -1      3 3.581375E-06 4.803837E-02 7.525000E-07
     3     -1     28 1.411710E-06 2.613673E-02 1.266513E-06
     4     -1     29 1.327501E-06 2.900836E-02 1.013368E-06
     5     -1     21 1.617024E-06 2.563497E-02 8.750000E-07
     6      5     28 7.624618E-07 3.284052E-02 6.112582E-06
     7      5     29 7.545509E-07 2.236404E-02 7.409290E-06
     8      4     11 6.561848E-07 2.546233E-02 1.747033E-05
     9     13     21 4.470509E-07 1.358559E-02 5.701497E-06
    10     11     34 2.362971E-07 3.497540E-02 8.401419E-06
    11      3     31 1.222117E-06 3.365427E-02 1.240267E-05
    12     30     34 9.901419E-07 2.574995E-02 6.806345E-06
    13     13     25 4.883614E-07 1.513503E-02 1.405907E-05
    14     30     31 1.263679E-06 2.998606E-02 8.615598E-06
    15     30     37 5.418971E-07 1.889727E-02 5.569779E-06
    16      8     31 1.240651E-06 2.968481E-02 1.838241E-05
    17      5      8 4.302670E-07 1.396708E-02 1.937833E-05
    18     30     46 6.643786E-07 2.199846E-02 9.995088E-06
    19     25     45 5.949498E-07 2.348294E-02 7.260219E-06
    20      1     37 4.974449E-07 2.436771E-02 1.386473E-05
    21     25     38 5.790739E-07 2.728935E-02 7.673640E-06
    22      1      4 9.900879E-07 2.577048E-02 1.924526E-05
    23      1     46 4.882815E-07 1.589086E-02 1.633072E-05
    24      8     38 5.627847E-07 2.286895E-02 8.589271E-06
    25     17     45 4.969369E-07 2.520386E-02 9.605403E-06
    26      8      9 1.082134E-06 3.134931E-02 2.112737E-05
    27      1     26 1.082191E-06 2.832577E-02 1.636681E-05
    28      8     36 3.662621E-07 1.608948E-02 1.196432E-05
    29      9     35 8.486268E-07 2.825021E-02 1.403208E-05
    30     17     47 4.886667E-07 1.584503E-02 8.327129E-06
    31     26     36 6.381847E-07 3.095817E-02 7.264729E-06
    32      1     48 4.949676E-07 2.240047E-02 1.241419E-05
    33     32     35 9.414523E-07 3.003978E-02 9.022446E-06
    34     47     50 4.883626E-07 1.630090E-02 4.144314E-06
    35     32     36 5.186502E-07 1.389315E-02 6.699953E-06
    36     19     36 5.505697E-07 2.320668E-02 1.070110E-05
    37     43     50 4.883614E-07 2.469779E-02 5.139613E-06
    38     48     49 4.315366E-07 1.282793E-02 5.014943E-06
    39     44     50 4.883614E-07 3.974947E-02 3.641404E-06
    40     43     44 4.969058E-07 1.659714E-02 2.024198E-06
    41      2     32 1.082304E-06 2.629865E-02 1.326631E-05
    42      7      9 8.712503E-07 2.385989E-02 1.462127E-05
    43     41     49 4.594584E-07 2.506154E-02 4.826908E-06
    44     40     43 4.835780E-07 4.487911E-02 5.560643E-06
    45     39     44 5.416194E-07 4.268821E-02 5.543782E-06
    46     40     44 4.833295E-07 7.648099E-02 5.891496E-06
    47      2     19 1.287931E-06 3.267670E-02 1.213153E-05
    48     12     19 1.438263E-06 3.231604E-02 5.926824E-06
    49     42     49 4.835765E-07 5.346850E-02 6.596684E-06
    50     41     42 4.969029E-07 1.746408E-02 2.382369E-06
    51      6     12 1.429438E-06 3.142976E-02 1.110102E-05
    52     39     40 4.309942E-07 1.030191E-02 2.461717E-06
    53      7     40 4.315887E-07 2.640880E-02 6.841685E-06
    54     24     41 3.652812E-07 7.900000E-02 1.103009E-05
    55      7     39 5.292246E-07 4.778465E-02 6.924710E-06
    56     24     42 5.498089E-07 2.373571E-02 9.509839E-06
    57      6     27 4.434378E-07 1.472012E-02 1.143599E-05
    58      2     12 1.335779E-06 3.179493E-02 1.279433E-05
    59      6     23 1.045496E-06 2.865353E-02 1.305597E-05
    60     24     27 6.691976E-07 2.177937E-02 6.138922E-06
    61      7     33 8.331853E-07 3.112953E-02 8.432505E-06
    62      2     15 5.897943E-07 2.191128E-02 1.486526E-05
    63      2     18 9.447410E-07 2.706459E-02 9.817631E-06
    64      7     14 4.883614E-07 1.582088E-02 1.295914E-05
    65     20     24 5.790551E-07 2.246926E-02 9.954541E-06
    66     16     33 7.199752E-07 2.334430E-02 6.757999E-06
    67     10     15 7.770373E-07 2.281926E-02 8.442540E-06
    68     22     24 4.883606E-07 1.548379E-02 6.737099E-06
    69     16     18 7.880548E-07 2.414044E-02 7.757922E-06
    70      0     22 1.458694E-06 2.693403E-02 7.525000E-07
    71      0     20 1.944216E-06 3.081701E-02 1.533237E-06
    72      0     10 2.056671E-06 3.569533E-02 7.525000E-07
    73      0     15 1.802500E-06 3.465606E-02 1.252500E-06
    74      0     16 1.565025E-06 3.170620E-02 1.723340E-06
    75      0     14 1.944216E-06 3.602479E-02 7.525000E-07
    76      0     23 1.090001E-06 2.625638E-02 3.375578E-06
