     1     -1     11 2.500000E-07 2.529250E-07 2.495750E-07 4.350000E-17 0.000000E+00
     2     -1      3 2.500000E-07 1.675000E-07 3.350000E-07 1.473437E-16 0.000000E+00
     3     -1     28 2.500000E-07 7.648138E-07 2.516993E-07 1.057812E-17 0.000000E+00
     4     -1     29 2.500000E-07 5.952065E-07 1.681614E-07 1.003125E-17 0.000000E+00
     5     -1     21 2.500000E-07 5.025000E-07 1.225000E-07 1.573437E-17 0.000000E+00
     6      5     28 3.271387E-06 8.240431E-07 2.017152E-06 2.534375E-17 0.000000E+00
     7      5     29 3.413803E-06 1.550421E-06 2.445066E-06 3.060937E-17 0.000000E+00
     8      4     11 8.684433E-06 3.020687E-06 5.765208E-06 2.637500E-17 0.000000E+00
     9     13     21 1.943410E-06 1.876593E-06 1.881494E-06 7.390625E-18 0.000000E+00
    10     11     34 3.588982E-06 2.039968E-06 2.772468E-06 5.453125E-18 0.000000E+00
    11      3     31 4.990161E-06 3.319626E-06 4.092880E-06 5.557812E-17 0.000000E+00
    12     30     34 2.126944E-06 2.433307E-06 2.246094E-06 4.739062E-17 0.000000E+00
    13     13     25 5.450335E-06 3.969244E-06 4.639494E-06 2.068750E-17 0.000000E+00
    14     30     31 3.915050E-06 1.857401E-06 2.843148E-06 8.281250E-17 0.000000E+00
    15     30     37 2.033296E-06 1.698456E-06 1.838027E-06 2.065625E-17 0.000000E+00
    16      8     31 6.957777E-06 5.358438E-06 6.066195E-06 1.078594E-16 0.000000E+00
    17      5      8 7.178119E-06 5.805361E-06 6.394848E-06 3.057812E-17 0.000000E+00
    18     30     46 4.056233E-06 2.640476E-06 3.298379E-06 1.862500E-17 0.000000E+00
    19     25     45 2.394754E-06 2.469592E-06 2.395872E-06 2.343750E-17 0.000000E+00
    20      1     37 6.317116E-06 2.972255E-06 4.575362E-06 3.004687E-17 0.000000E+00
    21     25     38 2.685485E-06 2.455854E-06 2.532301E-06 1.835937E-17 0.000000E+00
    22      1      4 8.245568E-06 4.648753E-06 6.350934E-06 1.044531E-16 0.000000E+00
    23      1     46 9.667141E-06 1.274444E-06 5.389139E-06 3.226562E-17 0.000000E+00
    24      8     38 3.537434E-06 2.217378E-06 2.834460E-06 2.500000E-17 0.000000E+00
    25     17     45 3.851744E-06 2.583876E-06 3.169783E-06 1.904687E-17 0.000000E+00
    26      8      9 5.817587E-06 8.337750E-06 6.972032E-06 1.060937E-16 0.000000E+00
    27      1     26 7.991243E-06 2.974517E-06 5.401046E-06 9.879687E-17 0.000000E+00
    28      8     36 4.740933E-06 3.275164E-06 3.948226E-06 1.360937E-17 0.000000E+00
    29      9     35 7.534023E-06 1.867474E-06 4.630588E-06 5.501562E-17 0.000000E+00
    30     17     47 4.313021E-06 1.266156E-06 2.747953E-06 1.667187E-17 0.000000E+00
    31     26     36 3.568774E-06 1.298595E-06 2.397361E-06 2.240625E-17 0.000000E+00
    32      1     48 6.232591E-06 2.084916E-06 4.096682E-06 2.312500E-17 0.000000E+00
    33     32     35 2.724642E-06 3.320396E-06 2.977407E-06 3.593750E-17 0.000000E+00
    34     47     50 1.768061E-06 1.008630E-06 1.367624E-06 8.171875E-18 0.000000E+00
    35     32     36 2.739528E-06 1.749441E-06 2.210985E-06 1.534375E-17 0.000000E+00
    36     19     36 4.755398E-06 2.414340E-06 3.531363E-06 1.865625E-17 0.000000E+00
    37     43     50 1.932137E-06 1.511404E-06 1.696072E-06 4.828125E-18 0.000000E+00
    38     48     49 1.645924E-06 1.714088E-06 1.654931E-06 9.234375E-18 0.000000E+00
