     1 1.323297E-15 4.164244E-06 6.013589E-02 0.000000E+00
     2 9.257031E-16 4.040281E-06 2.391421E-02 0.000000E+00
     3 5.982031E-16 4.044948E-06 5.022137E-02 0.000000E+00
     4 8.590469E-16 3.770121E-06 5.927016E-02 0.000000E+00
     5 5.731094E-16 3.614071E-06 3.378270E-02 0.000000E+00
     6 3.550937E-16 3.350654E-06 4.616337E-02 0.000000E+00
     7 3.409531E-16 3.369612E-06 4.683620E-02 0.000000E+00
     8 2.502656E-16 3.377932E-06 5.619047E-02 0.000000E+00
     9 7.412500E-17 3.037219E-06 4.376575E-02 0.000000E+00
    10 3.232500E-16 2.924251E-06 6.043313E-02 0.000000E+00
    11 2.146250E-16 2.880896E-06 6.365737E-02 0.000000E+00
    12 1.705625E-16 2.728883E-06 4.937735E-02 0.000000E+00
    13 1.434375E-16 2.733897E-06 5.416745E-02 0.000000E+00
    14 1.965000E-16 2.652365E-06 5.159472E-02 0.000000E+00
    15 1.869375E-16 2.651055E-06 5.626748E-02 0.000000E+00
    16 3.322656E-16 2.683687E-06 3.030276E-02 0.000000E+00
    17 1.287344E-16 2.647370E-06 5.190368E-02 0.000000E+00
    18 1.469531E-16 2.661534E-06 5.912490E-02 0.000000E+00
    19 4.054687E-17 2.318164E-06 4.178009E-02 0.000000E+00
    20 5.134375E-17 2.040706E-06 5.381156E-02 0.000000E+00
    21 2.714062E-17 2.081054E-06 4.850402E-02 0.000000E+00
    22 2.265625E-17 1.797051E-06 2.763309E-02 0.000000E+00
    23 1.818750E-17 1.797971E-06 4.962140E-02 0.000000E+00
    24 1.146875E-17 1.681491E-06 4.552969E-02 0.000000E+00
    25 1.245312E-17 1.613824E-06 6.114957E-02 0.000000E+00
    26 4.875000E-18 6.947317E-07 3.219253E-02 0.000000E+00
    27 3.171875E-18 5.953600E-07 4.104824E-02 0.000000E+00
    28 3.062500E-18 5.953590E-07 4.043488E-02 0.000000E+00
    29 2.015625E-18 4.302670E-07 2.925795E-02 0.000000E+00
    30 4.718750E-18 6.071427E-07 4.104170E-02 0.000000E+00
