     1     -1     21 2.500000E-07 3.073709E-07 1.951291E-07 2.635937E-17 0.000000E+00
     2     -1     23 2.500000E-07 3.853864E-07 1.171136E-07 1.723437E-17 0.000000E+00
     3     -1      6 2.500000E-07 6.399975E-06 3.027227E-06 5.950000E-17 0.000000E+00
     4     -1     20 2.500000E-07 3.389913E-06 1.544658E-06 3.018750E-17 0.000000E+00
     5     -1     25 2.500000E-07 6.209789E-07 1.808553E-07 1.190625E-17 0.000000E+00
     6     -1     13 2.500000E-07 4.896227E-06 2.286574E-06 1.039062E-17 0.000000E+00
     7     20     23 3.396315E-06 1.739256E-06 2.529460E-06 1.389062E-17 0.000000E+00
     8     11     25 2.378246E-06 1.839672E-06 2.077482E-06 3.140625E-17 0.000000E+00
     9      1     21 7.093887E-06 2.890671E-06 4.917767E-06 8.012500E-17 0.000000E+00
    10      6     13 3.755549E-06 3.104191E-06 3.378678E-06 2.800313E-16 0.000000E+00
    11     12     20 4.518916E-06 2.068909E-06 3.244750E-06 8.800000E-17 0.000000E+00
    12     13     18 2.406119E-06 3.079244E-06 2.701746E-06 1.192187E-16 0.000000E+00
    13      6     12 7.102025E-06 3.639701E-06 5.290701E-06 3.670000E-16 0.000000E+00
    14      1     11 9.963780E-06 2.539229E-06 6.158198E-06 9.712500E-17 0.000000E+00
    15      1     12 6.626114E-06 3.830466E-06 5.150256E-06 2.731719E-16 0.000000E+00
    16      6     10 4.917854E-06 5.414555E-06 5.089097E-06 4.660937E-17 0.000000E+00
    17     10     18 3.402242E-06 2.751306E-06 3.030852E-06 1.450000E-16 0.000000E+00
    18      1      2 1.013515E-05 8.233237E-06 9.047115E-06 4.185937E-17 0.000000E+00
    19      4     12 4.352409E-06 4.537212E-06 4.378470E-06 1.386875E-16 0.000000E+00
    20      4     10 9.538395E-06 4.174870E-06 6.754294E-06 6.678125E-17 0.000000E+00
    21      1     29 6.592665E-06 1.512334E-06 3.992015E-06 2.775000E-17 0.000000E+00
    22     16     29 6.456418E-06 6.687278E-07 3.509400E-06 1.029687E-17 0.000000E+00
    23     10     15 7.323221E-06 3.018143E-06 5.093508E-06 7.065625E-17 0.000000E+00
    24      4     15 1.385492E-05 3.351554E-06 8.474832E-06 1.577500E-16 0.000000E+00
    25      4     14 6.066885E-06 5.117128E-06 5.508544E-06 1.707500E-16 0.000000E+00
    26     14     16 5.132410E-06 4.578356E-06 4.782915E-06 2.617187E-17 0.000000E+00
    27      2      5 7.287437E-06 6.235849E-06 6.660723E-06 2.410937E-17 0.000000E+00
    28      3     16 4.895052E-06 4.866872E-06 4.808112E-06 2.859375E-17 0.000000E+00
    29     15     28 5.403540E-06 1.658171E-06 3.478156E-06 1.346875E-17 0.000000E+00
    30      8     14 5.527566E-06 3.497244E-06 4.445056E-06 4.606250E-17 0.000000E+00
    31     14     17 4.827976E-06 5.860908E-06 5.264674E-06 1.375000E-17 0.000000E+00
    32      7     28 5.407994E-06 9.769385E-07 3.144817E-06 1.500000E-17 0.000000E+00
    33      3      8 4.260760E-06 2.606158E-06 3.382214E-06 4.248750E-16 0.000000E+00
    34      7     17 3.283899E-06 2.589040E-06 2.892641E-06 2.335937E-16 0.000000E+00
    35      5     26 4.942692E-06 1.633539E-06 3.239039E-06 1.610937E-17 0.000000E+00
    36     17     30 3.338225E-06 2.437297E-06 2.844660E-06 8.234375E-18 0.000000E+00
    37      5     27 5.728966E-06 1.658165E-06 3.638438E-06 1.564062E-17 0.000000E+00
    38      3     19 7.918458E-06 5.487229E-06 6.602801E-06 1.590625E-17 0.000000E+00
    39      8      9 5.206543E-06 3.540715E-06 4.308351E-06 3.884375E-17 0.000000E+00
    40     19     26 4.111624E-06 1.368614E-06 2.699222E-06 5.109375E-18 0.000000E+00
    41      7     22 5.227313E-06 3.116144E-06 4.109464E-06 2.559375E-17 0.000000E+00
    42     24     27 2.936538E-06 9.755468E-07 1.926848E-06 3.953125E-18 0.000000E+00
    43      9     30 3.405648E-06 1.645768E-06 2.488011E-06 9.171875E-18 0.000000E+00
    44      0      9 2.500000E-07 1.240613E-08 4.900939E-07 7.807812E-17 0.000000E+00
    45      0     19 2.500000E-07 0.000000E+00 5.025000E-07 3.892187E-17 0.000000E+00
    46      0     22 2.500000E-07 0.000000E+00 5.025000E-07 2.123437E-17 0.000000E+00
    47      0     24 2.500000E-07 0.000000E+00 5.025000E-07 1.131250E-17 0.000000E+00
    48      3      5 8.859174E-06 5.643048E-06 7.142885E-06 2.653125E-17 0.000000E+00
