    48
     1     -1     21 2.030406E-06 4.752216E-02 7.525000E-07
     2     -1     23 1.752304E-06 4.972583E-02 7.525000E-07
     3     -1      6 1.529017E-06 5.737161E-02 9.677202E-06
     4     -1     20 1.589452E-06 5.552433E-02 5.184571E-06
     5     -1     25 1.529017E-06 5.737161E-02 1.051834E-06
     6     -1     13 6.595768E-07 4.350416E-02 7.432801E-06
     7     20     23 8.516834E-07 4.918416E-02 7.665031E-06
     8     11     25 1.150791E-06 7.064830E-02 6.295399E-06
     9      1     21 8.851131E-07 5.370393E-02 1.490233E-05
    10      6     13 2.441866E-06 5.446486E-02 1.023842E-05
    11     12     20 1.647780E-06 5.361406E-02 9.832575E-06
    12     13     18 1.709841E-06 5.556075E-02 8.187108E-06
    13      6     12 2.254863E-06 3.562952E-02 1.603243E-05
    14      1     11 8.818077E-07 5.638407E-02 1.866121E-05
    15      1     12 1.889687E-06 7.239454E-02 1.560684E-05
    16      6     10 8.837565E-07 5.461963E-02 1.542151E-05
    17     10     18 1.637665E-06 6.366595E-02 9.184400E-06
    18      1      2 4.309655E-07 2.639323E-02 2.741550E-05
    19      4     12 1.414484E-06 7.113298E-02 1.326809E-05
    20      4     10 7.025791E-07 5.168014E-02 2.046756E-05
    21      1     29 4.669735E-07 2.761791E-02 1.209701E-05
    22     16     29 5.386798E-07 3.080152E-02 1.063455E-05
    23     10     15 1.040152E-06 6.249493E-02 1.543487E-05
    24      4     15 1.331612E-06 5.648401E-02 2.568131E-05
    25      4     14 1.402076E-06 5.408848E-02 1.669256E-05
    26     14     16 5.988674E-07 3.888128E-02 1.449368E-05
    27      2      5 4.841512E-07 2.185880E-02 2.018401E-05
    28      3     16 5.248093E-07 2.101601E-02 1.457004E-05
    29     15     28 5.717589E-07 3.940586E-02 1.053987E-05
    30      8     14 9.563404E-07 5.666989E-02 1.346987E-05
    31     14     17 4.916310E-07 4.203533E-02 1.595356E-05
    32      7     28 6.871509E-07 4.131351E-02 9.529749E-06
    33      3      8 2.761890E-06 5.413671E-02 1.024913E-05
    34      7     17 2.290370E-06 5.247378E-02 8.765580E-06
    35      5     26 5.560477E-07 3.369558E-02 9.815270E-06
    36     17     30 5.386746E-07 5.195924E-02 8.620182E-06
    37      5     27 5.950201E-07 4.182794E-02 1.102557E-05
    38      3     19 5.187479E-07 2.503113E-02 2.000849E-05
    39      8      9 1.223619E-06 6.745002E-02 1.305561E-05
    40     19     26 5.221662E-07 3.051601E-02 8.179461E-06
    41      7     22 4.884256E-07 1.490998E-02 1.245292E-05
    42     24     27 5.414739E-07 4.012801E-02 5.838932E-06
    43      9     30 7.078505E-07 3.521686E-02 7.539426E-06
    44      0      9 3.042989E-06 4.155271E-02 7.525000E-07
    45      0     19 2.318164E-06 4.351324E-02 7.525000E-07
    46      0     22 1.797051E-06 2.949218E-02 7.525000E-07
    47      0     24 1.681491E-06 4.616181E-02 7.525000E-07
    48      3      5 5.574639E-07 3.803624E-02 2.164511E-05
