     1     -1     13 2.500000E-07 2.823979E-07 2.201021E-07 4.670312E-17 0.000000E+00
     2     -1     10 2.500000E-07 8.542504E-08 4.170750E-07 3.331250E-17 0.000000E+00
     3     -1     17 2.500000E-07 5.879250E-07 1.645750E-07 2.639062E-17 0.000000E+00
     4     -1     21 2.500000E-07 8.411070E-07 2.892766E-07 2.534375E-17 0.000000E+00
     5     -1      3 2.500000E-07 2.529250E-07 2.495750E-07 5.446875E-17 0.000000E+00
     6     21     64 2.314230E-06 9.986369E-07 1.631710E-06 8.812500E-18 0.000000E+00
     7     10     26 2.177342E-06 1.481650E-06 1.802190E-06 4.082812E-17 0.000000E+00
     8     10     38 2.900931E-06 1.544479E-06 2.189530E-06 3.406250E-18 0.000000E+00
     9     10     39 3.060726E-06 1.394238E-06 2.194236E-06 2.125000E-18 0.000000E+00
    10      3     46 3.841327E-06 2.599228E-06 3.172214E-06 1.087500E-17 0.000000E+00
    11     13     28 3.665706E-06 1.930564E-06 2.756372E-06 1.834375E-17 0.000000E+00
    12     38     39 1.245750E-06 1.245750E-06 1.227156E-06 9.625000E-18 0.000000E+00
    13      1     17 6.684327E-06 3.302795E-06 4.919030E-06 1.268750E-17 0.000000E+00
    14      3     59 3.437193E-06 2.095711E-06 2.725162E-06 9.156250E-18 0.000000E+00
    15     39     52 2.281585E-06 1.230950E-06 1.730055E-06 7.484375E-18 0.000000E+00
    16     38     52 1.811788E-06 2.141971E-06 1.947374E-06 5.750000E-18 0.000000E+00
    17      1     64 6.506893E-06 2.515743E-06 4.443985E-06 1.253125E-17 0.000000E+00
    18     34     46 1.607565E-06 9.691957E-07 1.269151E-06 6.015625E-18 0.000000E+00
    19     35     46 1.374828E-06 1.043091E-06 1.190915E-06 4.015625E-18 0.000000E+00
    20     24     26 2.497192E-06 3.422028E-06 2.915436E-06 3.857812E-17 0.000000E+00
    21     11     28 3.384495E-06 1.315211E-06 2.314780E-06 2.818750E-17 0.000000E+00
    22     34     35 1.005000E-06 3.350000E-07 6.600000E-07 1.068750E-17 0.000000E+00
    23     11     24 3.332883E-06 3.459941E-06 3.345719E-06 6.637500E-17 0.000000E+00
    24      1     52 3.666993E-06 3.266106E-06 3.414810E-06 2.223437E-17 0.000000E+00
    25     26     68 3.784886E-06 2.011814E-06 2.855092E-06 1.503125E-17 0.000000E+00
    26     33     34 2.804904E-06 2.216147E-06 2.473055E-06 3.687500E-18 0.000000E+00
    27     33     35 2.363222E-06 2.216147E-06 2.255510E-06 3.687500E-18 0.000000E+00
    28     58     59 3.035498E-06 3.334977E-06 3.137697E-06 1.587500E-17 0.000000E+00
    29      1     33 2.370458E-06 2.057454E-06 2.180912E-06 3.835937E-17 0.000000E+00
    30     68     69 8.418454E-07 8.418454E-07 8.292805E-07 8.375000E-18 0.000000E+00
    31      1     32 3.911085E-06 2.789802E-06 3.300437E-06 2.232812E-17 0.000000E+00
    32      1     40 2.070970E-06 2.330843E-06 2.168057E-06 2.007812E-17 0.000000E+00
