   102
     1     -1     13 2.156375E-06 4.217644E-02 7.525000E-07
     2     -1     10 2.292143E-06 3.891791E-02 7.525000E-07
     3     -1     17 1.961712E-06 3.247521E-02 1.002500E-06
     4     -1     21 1.888986E-06 2.643162E-02 1.380384E-06
     5     -1      3 2.772223E-06 4.165432E-02 7.525000E-07
     6     21     64 5.634432E-07 2.361722E-02 4.944577E-06
     7     10     26 1.113397E-06 2.640486E-02 5.461182E-06
     8     10     38 4.948613E-07 3.520923E-02 6.634941E-06
     9     10     39 5.290996E-07 7.341127E-02 6.649200E-06
    10      3     46 5.289735E-07 2.784398E-02 9.612769E-06
    11     13     28 7.175437E-07 2.394359E-02 8.352642E-06
    12     38     39 5.638453E-07 1.623444E-02 3.718656E-06
    13      1     17 5.123408E-07 1.708340E-02 1.490615E-05
    14      3     59 3.869454E-07 1.508090E-02 8.258066E-06
    15     39     52 5.549441E-07 4.526320E-02 5.242590E-06
    16     38     52 4.831950E-07 5.330607E-02 5.901133E-06
    17      1     64 5.151825E-07 2.670651E-02 1.346662E-05
    18     34     46 4.255772E-07 2.883120E-02 3.845911E-06
    19     35     46 4.709348E-07 6.491815E-02 3.608834E-06
    20     24     26 9.387901E-07 3.017210E-02 8.834656E-06
    21     11     28 6.618432E-07 1.926249E-02 7.014486E-06
    22     34     35 5.477717E-07 1.389226E-02 2.000000E-06
    23     11     24 1.159056E-06 2.929343E-02 1.013854E-05
    24      1     52 5.634112E-07 2.156883E-02 1.034791E-05
    25     26     68 4.883615E-07 1.575172E-02 8.651792E-06
    26     33     34 5.293693E-07 5.743688E-02 7.494105E-06
    27     33     35 5.293691E-07 5.216517E-02 6.834879E-06
    28     58     59 4.883614E-07 1.576031E-02 9.508172E-06
    29      1     33 7.615618E-07 1.406349E-02 6.608823E-06
    30     68     69 4.883614E-07 1.568345E-02 2.512971E-06
    31      1     32 6.947341E-07 2.668581E-02 1.000132E-05
    32      1     40 9.133618E-07 1.497869E-02 6.569870E-06
    33     42     58 4.885153E-07 2.620835E-02 5.796878E-06
    34     11     66 5.264901E-07 1.575172E-02 7.173353E-06
    35     40     54 5.949768E-07 1.942448E-02 3.741579E-06
    36     69     70 4.880862E-07 1.844475E-02 3.270281E-06
    37     41     58 4.896709E-07 4.755567E-02 3.907019E-06
    38      5     11 7.793386E-07 2.450387E-02 1.620422E-05
    39     32     47 4.949922E-07 2.209848E-02 6.490145E-06
    40      1     61 4.295130E-07 2.093015E-02 9.081990E-06
    41     41     42 5.632502E-07 1.308181E-02 2.019511E-06
    42      5     70 4.883623E-07 1.568143E-02 6.820769E-06
    43     54     55 5.633414E-07 2.605331E-02 6.872725E-06
    44      5     47 5.156811E-07 1.873564E-02 7.932529E-06
    45      2     42 3.869792E-07 5.897217E-02 9.597546E-06
    46     14     66 5.418637E-07 1.849456E-02 8.379187E-06
    47     61     62 3.870194E-07 1.504407E-02 5.353508E-06
    48      2     41 5.141007E-07 2.935805E-02 9.771446E-06
    49      2     55 5.793008E-07 2.184152E-02 9.499717E-06
    50      5      7 7.540617E-07 2.528692E-02 1.053359E-05
    51      6     62 4.883626E-07 1.589997E-02 9.196683E-06
    52      5     27 1.011911E-06 3.377563E-02 1.379785E-05
    53      7     14 4.834321E-07 2.295650E-02 1.134175E-05
    54      2     29 5.125508E-07 1.571393E-02 6.764763E-06
    55     29     53 5.416197E-07 1.953170E-02 7.412040E-06
    56     14     57 4.836873E-07 1.897036E-02 6.600757E-06
    57      6     27 9.409876E-07 2.967636E-02 8.851193E-06
    58     57     60 4.302687E-07 1.490018E-02 6.566593E-06
    59      7     36 4.919831E-07 4.106909E-02 9.433797E-06
    60      7     37 4.948083E-07 3.527505E-02 9.211787E-06
    61      7     67 5.151907E-07 2.439191E-02 9.192147E-06
    62      7      9 4.885154E-07 1.539108E-02 1.281863E-05
    63     36     37 5.449741E-07 1.719676E-02 2.000000E-06
    64      6     20 3.870062E-07 1.282973E-02 1.123680E-05
    65      2     20 9.645025E-07 2.258741E-02 2.443398E-05
    66     60     63 4.691502E-07 2.511514E-02 6.284129E-06
    67     36     49 5.387899E-07 4.960308E-02 3.722533E-06
    68      6     56 3.712500E-07 1.254915E-02 1.078812E-05
    69     37     49 5.289776E-07 2.871839E-02 4.680647E-06
    70     44     67 4.304524E-07 2.431662E-02 5.381919E-06
    71     43     67 5.125105E-07 4.798958E-02 4.946621E-06
    72     49     50 5.854976E-07 2.086750E-02 8.923563E-06
