     1 4.344062E-16 3.464362E-06 1.892428E-02 0.000000E+00
     2 3.265938E-16 2.914437E-06 2.309563E-02 0.000000E+00
     3 6.234375E-17 2.888598E-06 3.951031E-02 0.000000E+00
     4 2.191094E-16 2.782244E-06 2.568955E-02 0.000000E+00
     5 2.528594E-16 2.737625E-06 2.532766E-02 0.000000E+00
     6 1.986719E-16 2.737625E-06 2.104369E-02 0.000000E+00
     7 2.191094E-16 2.728765E-06 2.452562E-02 0.000000E+00
     8 5.982812E-17 2.633184E-06 4.038064E-02 0.000000E+00
     9 1.481250E-16 2.441397E-06 1.539108E-02 0.000000E+00
    10 3.859375E-17 2.394793E-06 3.667324E-02 0.000000E+00
    11 1.859687E-16 2.356477E-06 2.420638E-02 0.000000E+00
    12 3.039062E-17 2.259445E-06 3.329023E-02 0.000000E+00
    13 5.496875E-17 2.255367E-06 3.920089E-02 0.000000E+00
    14 1.395156E-16 2.108126E-06 1.995614E-02 0.000000E+00
    15 3.254687E-17 2.211744E-06 3.449497E-02 0.000000E+00
    16 1.428125E-16 2.267518E-06 1.719965E-02 0.000000E+00
    17 3.073437E-17 2.063044E-06 3.085007E-02 0.000000E+00
    18 2.581250E-17 1.931701E-06 3.118204E-02 0.000000E+00
    19 3.946875E-17 1.985749E-06 3.851067E-02 0.000000E+00
    20 1.902812E-16 1.999120E-06 2.034868E-02 0.000000E+00
    21 2.775000E-17 1.967079E-06 2.617664E-02 0.000000E+00
    22 4.006250E-17 1.665448E-06 3.103465E-02 0.000000E+00
    23 5.890625E-17 1.588406E-06 2.879489E-02 0.000000E+00
    24 3.831250E-17 1.335211E-06 2.963571E-02 0.000000E+00
    25 6.628125E-17 1.287888E-06 2.166499E-02 0.000000E+00
    26 4.082812E-17 1.243619E-06 2.582725E-02 0.000000E+00
    27 1.895312E-17 1.048285E-06 3.179128E-02 0.000000E+00
    28 1.395312E-17 8.367269E-07 2.153750E-02 0.000000E+00
    29 1.253125E-17 7.858290E-07 1.762988E-02 0.000000E+00
    30 1.417187E-17 7.858290E-07 2.474794E-02 0.000000E+00
    31 2.082812E-17 7.858290E-07 1.975680E-02 0.000000E+00
    32 1.217187E-17 7.429360E-07 2.494267E-02 0.000000E+00
    33 9.875000E-18 7.429373E-07 2.387633E-02 0.000000E+00
    34 3.546875E-18 5.481936E-07 2.362895E-02 0.000000E+00
    35 2.296875E-18 5.481936E-07 2.813886E-02 0.000000E+00
    36 2.906250E-18 5.951113E-07 2.430477E-02 0.000000E+00
    37 4.250000E-18 5.951113E-07 2.340275E-02 0.000000E+00
    38 3.265625E-18 5.951108E-07 2.662694E-02 0.000000E+00
    39 2.828125E-18 5.951108E-07 3.081087E-02 0.000000E+00
    40 3.453125E-18 5.950666E-07 1.691400E-02 0.000000E+00
    41 3.437500E-18 5.634340E-07 2.125554E-02 0.000000E+00
    42 4.031250E-18 5.634340E-07 1.988630E-02 0.000000E+00
    43 1.718750E-18 5.634305E-07 3.062975E-02 0.000000E+00
    44 3.203125E-18 5.634305E-07 2.169621E-02 0.000000E+00
    45 1.468750E-18 5.635619E-07 2.781308E-02 0.000000E+00
    46 6.531250E-18 5.948461E-07 3.573772E-02 0.000000E+00
    47 9.968750E-18 5.948461E-07 2.014588E-02 0.000000E+00
    48 5.640625E-18 5.635619E-07 2.404366E-02 0.000000E+00
    49 7.562500E-18 6.318344E-07 2.652571E-02 0.000000E+00
    50 1.073438E-17 6.070795E-07 2.176702E-02 0.000000E+00
    51 8.437500E-18 6.318344E-07 2.058411E-02 0.000000E+00
    52 8.921875E-18 6.071314E-07 3.398753E-02 0.000000E+00
    53 8.609375E-18 6.318344E-07 2.032209E-02 0.000000E+00
    54 7.562500E-18 6.318344E-07 2.208012E-02 0.000000E+00
    55 1.182812E-17 6.318344E-07 2.376407E-02 0.000000E+00
    56 3.921875E-18 4.886664E-07 1.440997E-02 0.000000E+00
    57 7.421875E-18 5.358291E-07 1.713539E-02 0.000000E+00
    58 5.781250E-18 5.358291E-07 2.445105E-02 0.000000E+00
    59 1.032812E-17 5.358291E-07 1.547813E-02 0.000000E+00
    60 6.171875E-18 5.358291E-07 1.979509E-02 0.000000E+00
    61 6.000000E-18 5.728174E-07 1.806481E-02 0.000000E+00
    62 8.140625E-18 5.358291E-07 1.554215E-02 0.000000E+00
    63 7.234375E-18 5.387264E-07 2.334070E-02 0.000000E+00
    64 6.156250E-18 5.728174E-07 2.499775E-02 0.000000E+00
    65 5.593750E-18 5.358291E-07 1.416767E-02 0.000000E+00
    66 9.140625E-18 5.358291E-07 1.714028E-02 0.000000E+00
    67 5.671875E-18 5.387277E-07 3.038428E-02 0.000000E+00
    68 5.687500E-18 5.358291E-07 1.571751E-02 0.000000E+00
    69 4.062500E-18 5.358291E-07 1.695032E-02 0.000000E+00
    70 4.234375E-18 5.358291E-07 1.694913E-02 0.000000E+00
